county,year,crmrte,prbarr,prbconv,prbpris,avgsen,polpc,density,taxpc,west,central,urban,pctmin80,wcon,wtuc,wtrd,wfir,wser,wmfg,wfed,wsta,wloc,mix,pctymle,d82,d83,d84,d85,d86,d87,lcrmrte,lprbarr,lprbconv,lprbpris,lavgsen,lpolpc,ldensity,ltaxpc,lwcon,lwtuc,lwtrd,lwfir,lwser,lwmfg,lwfed,lwsta,lwloc,lmix,lpctymle,lpctmin,clcrmrte,clprbarr,clprbcon,clprbpri,clavgsen,clpolpc,cltaxpc,clmix
13,86,.033535998,.30920601,.52272701,.430435,10.8,.0012726201,.51694918,29.72961,0,0,0,32.179401,244.31105,359.49411,280.41739,288.46155,243.39839,287.42001,439.48001,349.72,260.26999,.13749,.072228022,0,0,0,0,1,0,-3.3951359,-1.1737475,-.64869589,-.84295893,2.3795462,-6.6666775,-.65981072,3.3921435,5.4984422,5.8846979,5.6362791,5.6645617,5.4946995,5.6609445,6.0855923,5.8571329,5.5617194,-1.9842041,-2.6279273,3.4713266,-.04211688,.033691287,.31378537,-.05450052,.3889358,-.063144207,.014627934,.33833551
13,87,.0296409,.365004,.52060699,.42083299,10.55,.00133771,.51694918,30.696487,0,0,0,32.179401,238.30637,366.30035,205.53577,310.17371,259.33905,303.42001,449.84,350.72,283.76001,.15237226,.070733443,0,0,0,0,0,1,-3.5186002,-1.007847,-.65275985,-.86551923,2.3561258,-6.616796,-.65981072,3.4241483,5.473557,5.9034538,5.3256202,5.7371325,5.5581365,5.7151179,6.108892,5.8599882,5.648129,-1.8814287,-2.6488369,3.4713266,-.12346435,.16590059,-.0040639639,-.022560298,-.023420334,.049881458,.032004833,.10277534
15,81,.0168055,.45325801,.57499999,.48912999,8.8299999,.00095214997,.30099857,21.631237,0,0,0,61.054001,192.30769,151.82187,164.62137,253.59256,169.68326,183.17,320,253.39,191.00999,.24734981,.090542778,0,0,0,0,0,0,-4.0860491,-.79129374,-.55338526,-.71512699,2.1781549,-6.9567881,-1.2006497,3.0741384,5.2590966,5.0227079,5.1036482,5.5357289,5.1339335,5.2104149,5.768321,5.5349298,5.2523255,-1.3969517,-2.401933,4.1117587,,,,,,,,
15,82,.020004701,.44470599,.37037,.442857,9.4799995,.00084726,.30242512,23.057812,0,0,0,61.054001,188.53696,169.68326,179.18433,263.95172,188.34259,200.53,347.44,265.44,204.61,.30368099,.087407969,1,0,0,0,0,0,-3.911788,-.81034189,-.99325275,-.81450838,2.2491844,-7.073503,-1.1959215,3.1380045,5.2392941,5.1339335,5.1884151,5.5757661,5.2382627,5.3009639,5.8505921,5.581389,5.321106,-1.1917775,-2.4371688,4.1117587,.17426109,-.019048154,-.4398675,-.099381387,.071029425,-.11671495,.063866138,.20517421
15,83,.0142092,.383607,.82051301,.60416698,10.95,.00088516,.30527818,25.774738,0,0,0,61.054001,181.42235,2129.1208,178.22238,320.51282,182.73581,207.67,344.48999,269.42999,215.55,.20553359,.084208056,0,1,0,0,0,0,-4.2538657,-.95813668,-.19782551,-.50390464,2.3933394,-7.0297422,-1.1865319,3.2493949,5.2008276,7.6634645,5.183032,5.7699223,5.2080417,5.3359504,5.8420649,5.5963087,5.3731928,-1.5821458,-2.4744647,4.1117587,-.34207773,-.14779478,.79542726,.31060374,.14415503,.043760777,.11139035,-.39036834
15,84,.016346,.345714,.48760301,.457627,7.52,.00093406002,.30385163,26.605526,0,0,0,61.054001,160.25641,320.51282,181.09692,336.07169,167.88766,211.47,360.26001,281.56,228.24001,.18644068,.081079811,0,0,1,0,0,0,-4.1137719,-1.0621434,-.71825373,-.78170085,2.0175662,-6.9759698,-1.1912158,3.2811189,5.0767751,5.7699223,5.1990323,5.8173246,5.1232953,5.3540831,5.886826,5.6403456,5.4303975,-1.6796422,-2.5123212,4.1117587,.1400938,-.10400677,-.52042824,-.27779621,-.37577319,.053772449,.031723976,-.09749639
15,85,.016013499,.42397699,.56551701,.47560999,16.68,.00088964001,.30527818,67.581573,0,0,0,61.054001,210.74815,325.0271,193.81796,326.92307,172.31873,217.00999,380.32999,317.34,261.01001,.2857143,.078271471,0,0,0,1,0,0,-4.1343231,-.8580761,-.57001489,-.74315709,2.8142104,-7.0246935,-1.1865319,4.2133355,5.3506637,5.7839084,5.2669196,5.7897248,5.1493459,5.3799434,5.9410391,5.7599735,5.564559,-1.2527629,-2.5475721,4.1117587,-.020551205,.20406735,.14823884,.038543761,.79664421,-.048723698,.93221664,.42687929
15,86,.019446099,.41927701,.62643701,.412844,12,.00093715999,.30242512,33.260635,0,0,0,61.054001,230.76923,328.94736,203.85106,373.41299,210.65508,231.28,405.70001,260.14999,282.64999,.26911315,.076273583,0,0,0,0,1,0,-3.9401088,-.86922348,-.46770707,-.88468546,2.4849067,-6.9726567,-1.1959215,3.5043745,5.4414182,5.795898,5.3173895,5.9226851,5.3502221,5.4436293,6.0056138,5.5612583,5.6442094,-1.3126234,-2.5734286,4.1117587,.19421434,-.01114738,.10230783,-.14152837,-.32930374,.052036762,-.70896101,-.059860468
15,87,.020281401,.392111,.76923102,.50769198,10.64,.00103525,.30099857,34.003036,0,0,0,61.054001,253.59256,353.2182,199.2377,356.12537,206.2816,235.05,416.48999,370.62,297.13,.23495702,.07430546,0,0,0,0,0,1,-3.898051,-.93621033,-.26236394,-.67788035,2.3646204,-6.8731122,-1.2006497,3.5264499,5.5357289,5.8670859,5.2944984,5.8752828,5.3292422,5.4597983,6.0318623,5.9151773,5.69417,-1.4483527,-2.5995708,4.1117587,.042057753,-.066986859,.20534313,.20680511,-.12028623,.099544525,.022075415,-.13572931
17,81,.0186469,.48398599,.46323499,.46031699,7.9299998,.00132718,.34926051,24.735121,0,0,0,40.389,162.6483,279.94159,178.4642,202.42915,161.21603,235.61,319.78,226.58,199.03,.33809525,.085952513,0,0,0,0,0,0,-3.9820755,-.72569931,-.76952082,-.77583992,2.070653,-6.6246991,-1.0519372,3.2082241,5.0915904,5.6345811,5.1843882,5.31039,5.0827451,5.4621778,5.7676334,5.4230981,5.2934556,-1.0844276,-2.4539604,3.6985574,,,,,,,,
17,82,.0211586,.42015499,.476015,.38759699,5.5,.00134497,.34926051,24.067345,0,0,0,40.389,166.19183,289.09,173.39218,217.12158,162.15294,255.62,338.70001,219.72,204.17999,.28799999,.084344029,1,0,0,0,0,0,-3.8557088,-.86713159,-.74230593,-.94778913,1.704748,-6.6113834,-1.0519372,3.180856,5.113143,5.666738,5.1555562,5.3804574,5.0885401,5.5436921,5.8251147,5.392354,5.3190022,-1.2447948,-2.4728513,3.6985574,.12636662,-.14143229,.027214885,-.17194921,-.36590493,.013315678,-.027368069,-.16036725
17,83,.0202915,.36320001,.54625601,.42741901,9.9300003,.0012986599,.34812286,25.501032,0,0,0,40.389,165.62386,1320.5128,172.2408,238.52116,182.26454,283.19,355.35999,223.73,190.14999,.1574074,.082674339,0,1,0,0,0,0,-3.8975532,-1.0128016,-.60466754,-.84999049,2.2955606,-6.6464224,-1.0551997,3.238719,5.1097193,7.1857753,5.1488934,5.4744582,5.2054591,5.6461182,5.8731313,5.41044,5.2478132,-1.848918,-2.492846,3.6985574,-.041844368,-.14567006,.13763839,.097798645,.59081256,-.035038948,.057862997,-.60412312
17,84,.0179276,.42238301,.58119702,.404412,7.1799998,.00126205,.35039818,28.175304,0,0,0,40.389,165.26442,306.22244,185.43956,259.87527,196.15384,297.23001,356.42999,249.92999,210.42999,.2590909,.081045032,0,0,1,0,0,0,-4.0214138,-.86184275,-.54266548,-.90532112,1.9712994,-6.6750178,-1.0486851,3.3384459,5.1075468,5.7243118,5.2227292,5.5602016,5.2788992,5.6945062,5.8761377,5.5211806,5.349153,-1.3505763,-2.5127504,3.6985574,-.1238606,.1509589,.062002063,-.055330634,-.32426119,-.028595448,.099726915,.49834168
17,85,.0196959,.464463,.30605,.45348799,9.6899996,.00136732,.35039818,30.73238,0,0,0,40.389,174.82518,299.70029,190.50122,249.75024,201.88885,290.70001,377.22,269.76001,219.35001,.34444445,.079654641,0,0,0,1,0,0,-3.9273448,-.76687336,-1.1840068,-.7907865,2.2710943,-6.5949025,-1.0486851,3.4253168,5.1637864,5.7027831,5.2496586,5.5204616,5.3077173,5.6722918,5.9328284,5.5975327,5.3906689,-1.0658225,-2.530055,3.6985574,.094069004,.094969392,-.64134133,.11453462,.29979491,.080115318,.086870909,.2847538
17,86,.0185879,.395257,.62,.395161,7.5599999,.00143266,.35039818,33.031826,0,0,0,40.389,185.50581,324.67532,200.65494,258.32376,200.91849,307.95999,379.89999,299.42001,280.94,.24938272,.078656062,0,0,0,0,1,0,-3.9852445,-.92821908,-.47803581,-.92846197,2.0228713,-6.5482225,-1.0486851,3.4974716,5.2230864,5.7828255,5.3015866,5.5542135,5.3028994,5.72997,5.939908,5.7018476,5.6381412,-1.3887665,-2.5426705,3.6985574,-.057899714,-.16134572,.705971,-.13767546,-.24822307,.046679974,.07215476,-.32294405
17,87,.030428899,.25159901,.436441,.43689299,7.3200002,.00129761,.35039818,34.962036,0,0,0,40.389,193.64316,346.60107,202.95947,268.3363,208.25198,339.76001,389.51001,322.06,278.39001,.21818182,.07769163,0,0,0,0,0,1,-3.4923625,-1.3799187,-.82910204,-.828067,1.9906104,-6.6472311,-1.0486851,3.5542629,5.266017,5.8481746,5.3130064,5.5922413,5.3387489,5.8282394,5.9648895,5.7747378,5.6290231,-1.5224265,-2.5550077,3.6985574,.49288201,-.45169961,-.35106623,.10039496,-.032260895,-.09900856,.056791306,-.13365996
19,81,.0225338,.32619601,.50579202,.40458,9.5600004,.00192984,.43372092,53.866825,0,0,0,24.311701,207.10059,450.23035,144.74773,211.47238,174.04703,419.45999,375.85001,238.67,205.69,.20637329,.082493573,0,0,0,0,0,0,-3.7927389,-1.1202568,-.68162972,-.9049058,2.2575877,-6.2503181,-.83535403,3.9865148,5.3332047,6.1097593,4.9749923,5.3540945,5.1593256,6.0389681,5.9291902,5.4750819,5.3263702,-1.5780686,-2.4950349,3.1909578,,,,,,,,
19,82,.0183782,.18931299,1.12903,.43571401,8.2600002,.00193603,.45348838,56.802685,0,0,0,24.311701,225.22522,489.00375,139.99411,211.53847,194.19571,428.16,368.82001,265.38,187.42,.10641892,.082203723,1,0,0,0,0,0,-3.9965901,-1.6643536,.12135885,-.83076918,2.1114247,-6.2471156,-.79078561,4.0395837,5.4171009,6.1923699,4.9416003,5.3544068,5.2688665,6.0594969,5.9103088,5.5811629,5.2333522,-2.2403719,-2.4985547,3.1909578,-.20385122,-.54409683,.80298859,.074136615,-.14616299,.0032024384,.053068876,-.66230333
19,83,.0145267,.232283,.855932,.35643601,10.37,.0021732899,.4767442,62.590233,0,0,0,24.311701,233.21609,139.49229,151.66953,244.6317,218.48674,477.16,359.84,211.69,223.91,.043121152,.081939228,0,1,0,0,0,0,-4.2317672,-1.4597988,-.15556435,-1.0316006,2.338917,-6.1315131,-.74077517,4.1366091,5.4519653,4.9380093,5.0217042,5.499754,5.3867254,6.1678519,5.8856597,5.355123,5.4112444,-3.1437416,-2.5017774,3.1909578,-.23517704,.2045548,-.27692321,-.20083141,.22749233,.11560249,.097025394,-.90336967
19,84,.013686,.217308,1.04425,.457627,8.1599998,.00194762,.50465119,108.01566,0,0,0,24.311701,224.40631,552.05652,158.02176,249.20068,223.52397,492.51001,403.76001,206.96001,244.75,.042084169,.081594631,0,0,1,0,0,0,-4.2913818,-1.5264395,.043298934,-.78170085,2.0992441,-6.241147,-.68388778,4.6822762,5.4134583,6.3136506,5.0627327,5.5182586,5.4095187,6.1995149,6.0008206,5.3325257,5.5002375,-3.1680837,-2.5059917,3.1909578,-.059614658,-.066640735,.19886328,.24989974,-.2396729,-.10963392,.54566717,-.02434206
19,85,.0128511,.29166701,1.22078,.356383,7.8499999,.00187412,.53023255,74.154984,0,0,0,24.311701,255.59883,582.77875,162.20665,282.10425,221.66307,517.63,426.73001,221.33,275.35001,.053892221,.080878489,0,0,0,1,0,0,-4.3543258,-1.2321424,.19949001,-1.0317492,2.0605135,-6.2796159,-.63443959,4.3061571,5.5436091,6.3678074,5.088871,5.6422768,5.4011583,6.2492609,6.0561514,5.3996549,5.6180429,-2.9207692,-2.5148075,3.1909578,-.062943935,.2942971,.15619108,-.2500484,-.038730621,-.038468838,-.37611914,.24731445
19,86,.017433699,.244819,.84127003,.36478001,6.7399998,.00178402,.55581397,59.508602,0,0,0,24.311701,247.2188,594.49432,165.66403,283.96835,246.44748,533.83002,408.63,246.42999,275.97,.08274895,.078942962,0,0,0,0,1,0,-4.0493503,-1.4072361,-.17284259,-1.0084609,1.9080598,-6.328886,-.58732164,4.0861211,5.5102739,6.387711,5.109962,5.6488628,5.5071487,6.2800775,6.0128102,5.5070782,5.6202922,-2.4919441,-2.5390296,3.1909578,.30497551,-.17509365,-.3723326,.023288369,-.15245366,-.049270153,-.22003603,.42882514
19,87,.0221567,.16286001,1.22561,.33333299,10.34,.0020242501,.5767442,61.152512,0,0,0,24.311701,260.13809,613.22607,191.24522,290.5141,266.09341,567.06,403.14999,258.32999,299.44,.053347278,.077132322,0,0,0,0,0,1,-3.8096154,-1.8148643,.2034387,-1.0986134,2.33602,-6.2025561,-.55035645,4.1133709,5.5612125,6.4187336,5.2535567,5.6716523,5.5838475,6.3404651,5.9993086,5.5542378,5.7019138,-2.9309323,-2.562233,3.1909578,.23973489,-.40762818,.37628129,-.090152502,.42796016,.1263299,.027249813,-.43898821
21,81,.035034802,.26285401,.291417,.54109597,9.4300003,.0018013699,2.4613049,25.49358,1,0,1,9.6244402,231.92258,346.76266,183.74318,256.53693,217.28906,275.75,381.16,274.20001,224.42,.074004509,.079567812,0,0,0,0,0,0,-3.3514135,-1.3361565,-1.233,-.61415863,2.2438962,-6.3192077,.90069163,3.2384267,5.4464035,5.8486404,5.2135391,5.5472727,5.3812284,5.6194944,5.9432192,5.6138577,5.4135194,-2.6036294,-2.5311456,2.2643058,,,,,,,,
21,82,.0367896,.240573,.297741,.56551701,7.0100002,.0017689,2.4855843,24.504072,1,0,1,9.6244402,241.85301,369.21426,197.05667,285.11877,237.95422,293.62,393.66,291.59,238.06,.064318262,.078960679,1,0,0,0,0,0,-3.3025401,-1.4247317,-1.2115313,-.57001489,1.9473377,-6.3373976,.91050774,3.1988394,5.4883304,5.911377,5.2834911,5.6529059,5.4720783,5.6822863,5.9754877,5.6753488,5.4725227,-2.7439117,-2.5388052,2.2643058,.048873425,-.088575244,.021468759,.044143736,-.2965585,-.018189907,-.039587259,-.14028239
21,83,.0366069,.24582399,.307129,.61171401,8.8900003,.0016786701,2.4977238,28.441284,1,0,1,9.6244402,247.78761,1165.3932,202.76202,301.65912,251.25629,311.45999,411.51999,295.98999,249.98,.07784643,.07836581,0,1,0,0,0,0,-3.3075185,-1.4031395,-1.1804874,-.49149042,2.184927,-6.3897533,.91537982,3.3478417,5.5125718,7.0608139,5.3120332,5.7092977,5.5264735,5.741271,6.0198574,5.6903257,5.5213809,-2.5530171,-2.5463676,2.2643058,-.0049784184,.021592259,.031043887,.07852447,.23758924,-.052355766,.14900231,.1908946
21,84,.038439501,.250543,.29677799,.55949903,8.0600004,.0017722,2.5235205,29.683155,1,0,1,9.6244402,262.51526,410.65344,207.64345,299.5625,267.43964,333.59,449.82001,318.14999,245.7,.080872484,.077788532,0,0,1,0,0,0,-3.2586696,-1.3841248,-1.2147709,-.58071351,2.0869136,-6.3355336,.92565495,3.3905797,5.5703092,6.0177498,5.3358226,5.702323,5.5888939,5.8099127,6.1088476,5.7625232,5.5041113,-2.5148816,-2.5537612,2.2643058,.048848867,.019014716,-.034283519,-.089223087,-.098013401,.054219723,.042737961,.038135529
21,85,.0413296,.258131,.27298501,.469854,9.8800001,.0019133,2.555387,45.852718,1,0,1,9.6244402,262.63412,421.66489,217.64096,315.97299,283.19284,344.25,460.94,341.47,241.35001,.088849902,.076782331,0,0,0,1,0,0,-3.1861763,-1.3542881,-1.2983384,-.7553333,2.2905126,-6.2589259,.93820369,3.8254344,5.5707617,6.0442109,5.3828468,5.7556567,5.6461282,5.8413682,6.1332679,5.8332601,5.486248,-2.4208069,-2.5667808,2.2643058,.072493315,.029836655,-.0835675,-.17461979,.20359898,.076607704,.43485475,.094074726
21,86,.044164199,.248385,.28819099,.41353399,11.01,.00187187,2.5796661,40.033249,1,0,1,9.6244402,289.08673,419.70016,219.64297,331.6409,290.3056,366.10999,471.03,370.89001,281.42999,.078977928,.074467711,0,0,0,0,1,0,-3.1198409,-1.3927753,-1.2441318,-.88301557,2.3988039,-6.2808175,.94765997,3.6897104,5.6667266,6.0395408,5.3920035,5.8040528,5.6709342,5.9029336,6.154922,5.9159055,5.6398835,-2.5385869,-2.5973897,2.2643058,.06633544,-.038487196,.05420661,-.12768227,.10829139,-.021891594,-.13572407,-.11777997
21,87,.0437355,.23476,.334701,.42907199,10.62,.0018295801,2.602428,52.626293,1,0,1,9.6244402,313.47375,433.85797,228.17403,363.76706,318.36353,378.89999,496.13,381.29999,335.35999,.062893078,.072197258,0,0,0,0,0,1,-3.129595,-1.4491916,-1.0945177,-.84613055,2.3627391,-6.303669,.95644486,3.9632158,5.7477155,6.0727172,5.4301085,5.8965139,5.7631941,5.9372721,6.2068381,5.9435863,5.8152046,-2.7663193,-2.6283531,2.2643058,-.0097541809,-.056416273,.1496141,.036885023,-.036064863,-.022851467,.27350545,-.22773242
23,81,.031917501,.19430301,.28884,.439394,9.4499998,.00142489,1.4523809,17.688126,1,0,0,7.9319801,194.65291,322.85233,165.68047,248.29601,221.49057,243.14,379.31,249.19,226.03999,.087378643,.090180062,0,0,0,0,0,0,-3.4446008,-1.6383364,-1.2418824,-.82235879,2.2460148,-6.5536609,.3732042,2.8728936,5.2712178,5.777195,5.1100612,5.5146217,5.4003801,5.4936376,5.938354,5.5182157,5.420712,-2.4375043,-2.405947,2.0709028,,,,,,,,
23,82,.029021099,.286639,.277419,.47093001,6.3800001,.00136854,1.4702381,18.245087,1,0,0,7.9319801,203.07301,336.83221,179.22072,263.64764,236.5089,251.49001,407.54001,269.64999,258.70999,.082041018,.089982718,1,0,0,0,0,0,-3.5397322,-1.2495316,-1.2822263,-.7530458,1.8531681,-6.5940108,.38542435,2.9038959,5.3135657,5.8195848,5.1886182,5.5746136,5.4659858,5.5274034,6.010139,5.5971246,5.5557079,-2.500536,-2.4081376,2.0709028,-.095131397,.38880479,-.040343881,.06931299,-.3928467,-.04034996,.031002283,-.063031673
23,83,.0286164,.28052199,.307309,.35675699,6.6300001,.00137348,1.468254,18.51124,1,0,0,7.9319801,227.35884,1109.0366,181.14616,286.73126,250.25865,283.07999,419.48999,273.09,283.73001,.071392909,.08976683,0,1,0,0,0,0,-3.5537753,-1.2711031,-1.1799015,-1.0307004,1.8916048,-6.5904078,.38407391,2.9183781,5.4265294,7.0112472,5.1993041,5.6585455,5.5224948,5.6457295,6.0390396,5.6098013,5.6480231,-2.6395566,-2.4105396,2.0709028,-.014043093,-.021571517,.10232484,-.27765465,.038436651,.0036029816,.01448226,-.13902068
23,84,.027550001,.33461499,.31034499,.39351901,6.0700002,.00136426,1.4841269,19.888422,1,0,0,7.9319801,246.49138,378.68808,195.51855,294.00424,269.19205,300.10001,434.54001,292.69,253.58,.0935857,.089529082,0,0,1,0,0,0,-3.5917528,-1.0947747,-1.1700708,-.93262589,1.8033587,-6.5971432,.39482668,2.9901378,5.5073271,5.9367127,5.2756553,5.6835942,5.5954251,5.7041159,6.0742879,5.6791139,5.5356793,-2.3688776,-2.4131918,2.0709028,-.037977457,.17632842,.0098307133,.098074555,-.088246107,-.0067353249,.071759701,.270679
23,85,.0293095,.287442,.294498,.472527,5.6599998,.00140413,1.5019841,20.912012,1,0,0,7.9319801,240.99318,363.74478,197.86073,315.86771,282.31589,303.81,458.85999,319.60999,276.75,.09470468,.088762321,0,0,0,1,0,0,-3.5298436,-1.2467341,-1.222483,-.74966037,1.7334238,-6.5683374,.40678698,3.0403237,5.4847689,5.8964524,5.2875633,5.7553234,5.6430268,5.7164025,6.1287451,5.7671013,5.6231146,-2.3569918,-2.421793,2.0709028,.061909199,-.15195942,-.052412271,.18296552,-.069934845,.028805733,.050185919,.011885881
23,86,.0256248,.30457699,.32297099,.38502699,4.6799998,.0013884,1.5079365,24.314465,1,0,0,7.9319801,259.263,387.30499,201.41563,317.40103,293.75717,313.04001,463.73999,344.82001,296.84,.093156993,.086369433,0,0,0,0,1,0,-3.6641946,-1.1888313,-1.1301928,-.95444185,1.5432981,-6.5796032,.41074213,3.1910715,5.5578432,5.9592123,5.3053708,5.7601662,5.6827536,5.7463312,6.1393242,5.8430223,5.6931934,-2.3734691,-2.4491215,2.0709028,-.13435102,.057902813,.092290282,-.20478147,-.1901257,-.011265755,.15074778,-.016477346
23,87,.0269836,.289121,.40378001,.36595699,7.0700002,.00146111,1.5119047,29.082804,1,0,0,7.9319801,284.98898,400.73984,213.18401,325.0271,315.02423,327.45001,463.67001,361.20999,308.32001,.084006459,.083978057,0,0,0,0,0,1,-3.6125259,-1.2409099,-.90688509,-1.0052395,1.9558605,-6.5285587,.41337025,3.370147,5.6524506,5.9933124,5.3621554,5.7839084,5.7526498,5.7913356,6.139173,5.8894596,5.7311382,-2.4768615,-2.4771998,2.0709028,.051668644,-.052078605,.22330767,-.050797641,.41256237,.051044464,.17907548,-.10339236
25,81,.0360686,.25596899,.45895499,.61788601,9.0600004,.0015846801,2.4065933,18.937586,0,1,0,15.0998,226.24434,280.72202,176.68703,247.54744,218.82187,224.94,411.14001,274.57001,242.81,.068004079,.083774708,0,0,0,0,0,0,-3.3223326,-1.362699,-.77880311,-.4814513,2.2038691,-6.4473729,.87821221,2.9411485,5.4216156,5.6373649,5.1743798,5.5116024,5.388258,5.4158335,6.0189338,5.6152062,5.4922791,-2.6881876,-2.479624,2.7146814,,,,,,,,
25,82,.037091698,.25681099,.43384999,.62637401,8.25,.00161219,2.4505494,19.719141,0,1,0,15.0998,239.86766,319.19385,194.63809,263.13202,245.43181,225.55,418.23001,295.17001,264.25,.077862091,.082722358,1,0,0,0,0,0,-3.2943621,-1.3594149,-.83505642,-.46780762,2.1102133,-6.430162,.89631224,2.9815898,5.4800873,5.7657986,5.271142,5.5726557,5.5030193,5.4185419,6.0360317,5.6875515,5.5768957,-2.5528162,-2.4922655,2.7146814,.027970552,.0032840967,-.056253314,.013643682,-.093655825,.01721096,.040441275,.13537145
25,83,.031213799,.291217,.37206399,.59800702,7.3800001,.00168541,2.4780221,21.832508,0,1,0,15.0998,259.13803,1378.9868,191.16978,286.91068,258.4343,271.95999,441.28,298.45999,276.84,.06723012,.081671827,0,1,0,0,0,0,-3.4668951,-1.2336866,-.98868942,-.51415277,1.9987737,-6.3857465,.90746069,3.0834,5.5573606,7.2291045,5.2531619,5.6591711,5.5546417,5.6056552,6.0896797,5.6986361,5.6234398,-2.6996338,-2.5050461,2.7146814,-.17253304,.12572837,-.153633,-.046345145,-.11143959,.044415474,.10181022,-.14681768
25,84,.029444,.27732301,.41554999,.55483902,8.1499996,.0016528,2.510989,26.468939,0,1,0,15.0998,269.86703,357.31491,204.8394,308.10587,271.60233,284.01999,451.92001,328.17001,290.06,.073852301,.080656633,0,0,1,0,0,0,-3.5252652,-1.2825724,-.87815237,-.58907729,2.0980179,-6.4052844,.92067671,3.2759719,5.5979295,5.8786173,5.322226,5.7304435,5.6043391,5.6490445,6.1135054,5.7935319,5.6700878,-2.6056881,-2.5175543,2.7146814,-.058370113,-.048885822,.11053705,-.074924529,.099244237,-.019537926,.19257188,.093945742
25,85,.030507499,.28204301,.45328701,.54452902,6.8499999,.00160775,2.5329671,29.412935,0,1,0,15.0998,282.19064,373.24744,204.27592,326.74594,283.32401,287.64001,464.94,359.48001,309.97,.071827061,.079486489,0,0,0,1,0,0,-3.4897828,-1.2656957,-.79122978,-.60783404,1.9242487,-6.4329195,.92939138,3.3814344,5.6425829,5.9222417,5.3194718,5.7891831,5.6465912,5.6617098,6.1419082,5.8846583,5.7364755,-2.6334939,-2.5321681,2.7146814,.035482407,.016876698,.086922586,-.018756747,-.17376924,-.027635098,.10546255,-.027805805
25,86,.031933099,.30160201,.32073501,.49363101,7.8800001,.0018003,2.5467033,31.01947,0,1,0,15.0998,271.11374,377.80804,211.15721,341.42328,297.71249,322.64999,475.98999,387.92001,328.82999,.075190462,.077934898,0,0,0,0,1,0,-3.4441123,-1.198647,-1.13714,-.70596701,2.064328,-6.3198018,.93479973,3.4346151,5.6025386,5.9343863,5.352603,5.8331232,5.6961284,5.7765679,6.1653967,5.9607992,5.7955408,-2.5877309,-2.5518816,2.7146814,.045670509,.067048669,-.34591025,-.098132968,.14007926,.11311769,.053180695,.045763016
25,87,.0302542,.32354799,.40678,.49264699,8.0100002,.0019714001,2.5741758,33.036205,0,1,0,15.0998,315.72903,384.61539,220.58972,358.63281,318.03354,355.59,486.35999,411.07999,357.44,.088483147,.076415397,0,0,0,0,0,1,-3.4981203,-1.1284078,-.89948279,-.70796239,2.0806909,-6.2290111,.9455294,3.4976041,5.7548842,5.9522438,5.3963046,5.8822989,5.762157,5.8737783,6.1869493,6.0187879,5.8789673,-2.4249432,-2.5715711,2.7146814,-.054008007,.070239186,.23765725,-.0019953847,.016362906,.090790749,.062988997,.16278768
